MA		MC		MH		la2		la3		la4		la5		laL		m22Squared		
550.979		684.355		671.019		298.284		34.3039		-3.02135		2.42397		33.7065		1.13925e+06		
667.071		642.757		677.001		328.382		-337.708		1.27309		0.220537		-336.214		-2.1263e+07		
563.928		575.067		579.804		-389.625		-385.726		-0.119274		0.300056		-385.545		-2.4004e+07		
83.513		543.095		529.634		88.8863		-368.438		-4.99732		4.5201		-368.915		-2.28863e+07		
660.079		26.4078		61.2485		-72.9851		77.2973		7.23876		-7.13783		77.3982		4.67633e+06		
799.439		726.838		759.126		168.941		112.936		2.62392		-1.03826		114.521		5.77784e+06		
395.298		747.149		743.27		-401.088		479.541		-6.73792		6.54686		479.35		2.79035e+07		
881.68		756.698		760.047		46.2941		-97.2704		3.46763		-3.29977		-97.1026		-7.0316e+06		
756.108		902.508		905.682		-275.833		-2.26409		-3.91772		4.10735		-2.07445		-1.76606e+06		
351.264		379.085		246.839		173.224		182.157		-1.70359		-1.03208		179.422		1.0736e+07		
23.4875		55.6		49.1911		-25.3755		367.579		-0.0530653		0.0308696		367.557		2.22382e+07		
629.541		636.802		23.6051		-295.193		-433.682		-6.84371		-6.53984		-447.065		-2.70557e+07		
288.041		309.377		266.109		-356.565		-169.076		-0.62209		-0.200828		-169.899		-1.04233e+07		
594.68		580.419		500.207		307.976		-203.723		-1.15544		-1.70926		-206.588		-1.30023e+07		
715.555		785.817		694.258		-344.156		415.449		-3.98247		-0.496161		410.97		2.39063e+07		
696.412		722.058		550.669		202.232		-205.804		-4.20563		-3.00339		-213.013		-1.34972e+07		
187.104		164.168		340.487		479.91		-20.597		1.6035		1.33723		-17.6563		-1.30035e+06		
545.827		679.351		648.446		19.4688		267.268		-3.38137		2.02516		265.911		1.52509e+07		
647.517		649.285		665.97		-309.887		1.66374		0.324739		0.400521		2.389		-742459		
535.283		517.416		701.533		-59.2316		50.919		4.0194		3.39779		58.3362		2.54597e+06		
879.944		884.966		25.3515		-149.153		-44.9937		-13.0773		-12.7844		-70.8554		-4.28917e+06		
660.848		586.247		589.631		34.2222		-180.829		1.60311		-1.47161		-180.698		-1.16304e+07		
706.215		122.892		137.972		116.503		-451.569		8.0569		-7.9269		-451.439		-2.73573e+07		
346.909		522.812		504.938		-298.575		-383.397		-2.83157		2.22448		-384.004		-2.37483e+07		
68.3621		3.48989		508.238		425.771		-14.8612		4.3452		4.19116		-6.32483		-899364		
144.616		290.676		286.063		-339.342		451.195		-1.09457		1.00665		451.107		2.71355e+07		
939.21		965.225		796.247		454.341		176.778		-5.73721		-4.09984		166.941		8.83456e+06		
401.614		378.031		678.649		-497.597		46.1176		5.55297		4.94533		56.6159		2.50504e+06		
344.506		296.091		411.574		-381.146		158.068		1.86294		0.837947		160.769		9.39033e+06		
247.706		77.2877		84.9926		318.101		21.8211		0.935873		-0.89455		21.8624		1.30858e+06		
882.871		754.929		799.606		-296.716		-280.437		4.61027		-2.31496		-278.142		-1.81108e+07		
982.386		976.14		757.564		286.298		-109.022		-6.05979		-6.46408		-121.546		-8.5033e+06		
679.829		46.4099		68.9111		-304.744		-339.254		7.64441		-7.55865		-339.168		-2.05346e+07		
583.326		419.605		438.485		107.85		19.9015		2.98104		-2.44564		20.4369		852219		
473.145		645.489		619.722		-253.738		379.524		-3.72449		2.64704		378.447		2.2134e+07		
63.248		32.6217		72.5918		-74.2731		-97.5764		0.118011		0.0209741		-97.4374		-5.90706e+06		
213.497		401.315		389.912		-94.0509		335.493		-2.05725		1.75904		335.195		1.99806e+07		
882.247		811.959		905.591		315.495		28.0789		4.62521		0.689647		33.3938		380667		
814.139		772.855		910.653		57.2538		-93.0297		4.91607		2.7508		-85.3628		-6.82439e+06		
741.955		696.65		843.003		-165.948		323.76		4.80051		2.64653		331.207		1.8622e+07		
823.763		825.531		415.172		5.24743		-69.5337		-8.46136		-8.36503		-86.3601		-5.5709e+06		
640.844		92.1126		104.561		-421.433		2.94377		6.68657		-6.60566		3.02468		161176		
60.7888		46.8635		359.55		385.987		-300.599		2.12471		2.07517		-296.399		-1.81954e+07		
232.535		528.557		527.048		189.228		173.833		-3.74931		3.69666		173.781		9.96096e+06		
114.526		87.481		697.46		-134.835		-455.513		8.00219		7.82163		-439.689		-2.75811e+07		
643.385		997.401		992.864		-350.565		284.466		-9.74774		9.44933		284.168		1.52251e+07		
3.54137		179.934		155.97		-236.541		303.836		-0.667815		0.40178		303.57		1.83222e+07		
47.9726		24.5948		390.041		-454.155		397.098		2.53196		2.47589		402.106		2.40296e+07		
211.72		240.79		124.233		437.808		183.547		-0.920428		-0.485681		182.141		1.09916e+07		
421.445		418.08		340.935		-351.242		318.964		-0.920905		-1.01426		317.029		1.89528e+07		
93.4185		385.441		385.345		232.256		-260.975		-2.31199		2.30953		-260.977		-1.60903e+07		
139.082		111.568		542.837		415.818		-286.971		4.7776		4.54968		-277.643		-1.73912e+07		
382.872		427.296		319.544		-222.126		-114.273		-1.92452		-0.735058		-116.932		-7.2805e+06		
648.972		647.521		107.712		221.43		-468.249		-6.70569		-6.76784		-481.722		-2.91751e+07		
755.657		800.651		701.38		241.877		-345.045		-3.62107		-1.30683		-349.973		-2.21628e+07		
569.842		576.271		629.707		-468.694		411.388		0.943112		1.18664		413.518		2.42314e+07		
291.614		485.144		475.879		275.884		268.168		-2.6312		2.33694		267.874		1.57577e+07		
771.427		812.467		835.12		-188.912		372.59		-0.457391		1.69088		373.824		2.12275e+07		
64.5501		48.5373		177.006		39.3177		310.685		0.508725		0.448878		311.643		1.87967e+07		
900.373		895.884		953.423		-306.346		-69.1415		1.8916		1.6251		-65.6248		-5.78938e+06		
844.166		829.566		804.016		-8.92247		38.0132		-0.285885		-1.09352		36.6338		924046		
547.751		768.755		755.256		347.629		28.7778		-5.14779		4.46792		28.0979		559551		
375.83		369.69		783.227		449.47		60.149		7.95411		7.80284		75.906		3.36664e+06		
577.669		412.134		454.86		349.07		118.765		3.31963		-2.09536		119.99		6.8475e+06		
77.6647		37.0701		420.633		15.5287		-413.944		2.97798		2.82405		-408.142		-2.5053e+07		
418.99		406.13		829.095		-164.277		478.936		8.8087		8.45803		496.203		2.86534e+07		
476.193		391.964		381.74		-391.09		-11.9922		1.07762		-1.33906		-12.2536		-1.03299e+06		
403.751		397.775		149.94		27.1857		446.078		-2.16393		-2.32225		441.592		2.66784e+07		
245.158		246.429		271.262		497.092		6.4502		0.202123		0.222765		6.87509		268886		
179.572		153.499		322.412		92.0722		200.571		1.47188		1.18487		203.228		1.20906e+07		
552.89		577.141		407.016		-98.531		-435.558		-3.21957		-2.31385		-441.091		-2.70244e+07		
372.189		355.948		693.985		-98.0599		-223.818		6.06026		5.66943		-212.088		-1.3798e+07		
250.227		255.757		104.298		483.654		394.377		-0.947378		-0.854906		392.575		2.37353e+07		
285.323		461.502		429.605		-67.2479		42.7305		-2.64391		1.70453		41.7911		2.15991e+06		
247.237		45.4892		63.954		400.7		-59.0348		1.00928		-0.942496		-58.968		-3.57669e+06		
663.502		908.306		913.971		56.6662		-398.083		-6.1878		6.52898		-397.742		-2.57405e+07		
221.247		393.856		358.706		18.6458		215.1		-2.19155		1.31734		214.226		1.27068e+07		
474.834		278.165		283.151		365.88		193.784		2.4934		-2.4009		193.876		1.15723e+07		
63.3408		6.94896		270.585		356.286		-431.249		1.27457		1.14357		-428.831		-2.60976e+07		
424.102		117.404		128.525		313.074		-323.142		2.78958		-2.69919		-323.052		-1.95828e+07		
471.888		490.366		479.474		390.528		-138.847		-0.468394		0.119258		-139.196		-8.88337e+06		
194.141		148.901		326.322		-168.409		-409.601		1.64972		1.13681		-406.814		-2.48317e+07		
848.94		915.672		855.113		-39.0873		-473.792		-3.71793		0.173839		-477.336		-3.03489e+07		
64.6357		207.603		171.499		77.9971		215.091		-0.869328		0.416984		214.638		1.29302e+07		
408.081		307.996		308.368		-328.302		-305.113		1.18809		-1.1805		-305.105		-1.86539e+07		
366.564		337.689		411.727		460.892		-421.526		1.2529		0.580843		-419.692		-2.57371e+07		
415.761		445.707		246.624		-191.779		87.2731		-2.70388		-1.85131		82.7179		4.88411e+06		
608.454		522.035		576.378		-225.517		-258.609		2.60076		-0.628		-256.636		-1.6195e+07		
241.957		279.762		162.198		-251.132		-487.768		-1.18451		-0.532671		-489.486		-2.96743e+07		
573.968		607.041		606.9		376.48		-168.11		-0.648267		0.642609		-168.116		-1.09104e+07		
419.576		370.212		520.219		-402.376		416.426		2.85143		1.56295		420.84		2.49263e+07		
363.948		353.305		994.283		448.865		-197.216		14.3996		14.1473		-168.669		-1.21844e+07		
156.354		780.561		781.198		-306.278		-218.024		-9.64763		9.68047		-217.991		-1.44125e+07		
281.839		309.727		155.193		-265.457		158.121		-1.45984		-0.914605		155.747		9.37701e+06		
831.1		881.493		885.764		-347.927		69.7146		-1.30137		1.55083		69.964		2.66479e+06		
508.909		584.196		527.466		-495.22		-157.348		-2.40204		0.317809		-159.432		-1.02047e+07		
540.327		632.927		643.405		372.907		-352.481		-1.57432		2.01627		-352.039		-2.2132e+07		
823.687		589.849		614.045		450.018		258.454		5.94336		-4.98064		259.417		1.49448e+07		
500.573		412.943		412.227		325.825		311.179		1.31305		-1.33258		311.159		1.84902e+07		
725.954		619.591		684.953		-11.3998		-437.717		3.77395		-0.955922		-434.899		-2.72567e+07		
681.164		631.044		736.819		-477.537		219.74		3.47765		1.3041		224.522		1.25014e+07		
795.644		496.303		500.461		114.079		325.859		6.45908		-6.32209		325.996		1.9227e+07		
518.616		558.066		474.976		-322.47		117.349		-2.1203		-0.716503		114.512		6.4786e+06		
564.695		571.212		37.9384		118.91		-144		-5.49023		-5.24558		-154.736		-9.36687e+06		
569.838		127.928		136.659		-62.4517		229.205		5.13352		-5.05717		229.282		1.38379e+07		
189.835		84.3279		85.4255		-166.44		-172.71		0.481073		-0.474915		-172.704		-1.0466e+07		
267.689		260.727		259.327		151.688		-249.275		0.0487543		-0.0728286		-249.299		-1.52211e+07		
995.096		790.278		823.463		-85.7925		-71.0091		6.92757		-5.15773		-69.2393		-5.54627e+06		
97.2096		72.6143		688.258		-75.6791		-514.067		7.80957		7.67152		-498.586		-3.11198e+07		
456.828		550.118		537.505		-222.741		-144.747		-1.77897		1.3256		-145.2		-9.36477e+06		
410.225		408.63		78.3469		-86.9347		-320.101		-2.63622		-2.6794		-325.416		-1.97052e+07		
289.992		306.126		161.169		-76.4155		-204.345		-1.27827		-0.960407		-206.583		-1.25536e+07		
546.918		546.308		519.049		-396.652		-229.931		-0.46887		-0.490892		-230.891		-1.45114e+07		
111.788		90.1462		36.0758		127.414		246.692		-0.0405621		-0.184994		246.467		1.49126e+07		
241.378		576.009		573.073		-394.748		478.848		-4.57558		4.46409		478.737		2.83144e+07		
721.756		728.324		545.518		150.456		347.82		-4.00536		-3.69063		340.124		1.99878e+07		
634.363		636.41		280.838		-108.696		73.6155		-5.43245		-5.34645		62.8366		3.64488e+06		
201.828		201.201		246.941		14.3575		-330.855		0.3429		0.334546		-330.178		-2.0103e+07		
418.867		317.307		327.865		252.063		-488.477		1.34804		-1.12291		-488.252		-2.9762e+07		
481.104		470.099		987.334		-64.7196		446.613		12.6298		12.2838		471.527		2.65853e+07		
939.524		388.794		391.831		-85.4711		-24.1417		12.1276		-12.0493		-24.0633		-1.76328e+06		
513.006		690.261		692.543		-143.668		-444.758		-3.47229		3.5766		-444.654		-2.78679e+07		
572.015		386.453		420.484		429.521		136.004		3.39276		-2.48519		136.912		7.93173e+06		
495.475		291.801		293.441		-295.76		-334.731		2.66554		-2.63382		-334.699		-2.04269e+07		
532.593		236.898		239.21		181.547		-418.947		3.7781		-3.74172		-418.911		-2.54653e+07		
770.326		767.026		484.901		421.484		67.4234		-5.75261		-5.9203		55.7505		2.90354e+06		
253.38		208.916		384.8		129.789		136.848		2.06524		1.38591		140.3		8.19423e+06		
504.326		335.391		343.729		146.685		423.524		2.43769		-2.25055		423.711		2.5405e+07		
400.903		401.438		144.043		-232.041		-142.307		-2.32721		-2.31302		-146.948		-8.93418e+06		
452.439		571.986		534.505		-405.251		-336.079		-2.709		1.3384		-337.449		-2.09925e+07		
798.787		764.8		790.673		218.898		-137.601		1.54318		-0.213109		-136.271		-9.4969e+06		
700.755		579.878		632.387		77.4891		102.927		3.60984		-1.50612		105.03		5.5562e+06		
180.491		178.655		568.128		-356.879		140.717		4.81711		4.79531		150.33		8.45182e+06		
957.848		897.325		918.67		-103.072		424.686		2.49591		-1.21486		425.967		2.40899e+07		
718.163		768.611		772.406		145.522		-441.268		-1.1428		1.33605		-441.074		-2.78853e+07		
857.48		898.193		810.43		-60.9894		501.875		-3.65904		-1.29677		496.919		2.8758e+07		
579.619		629.773		574.548		-33.9871		263.226		-2.10132		-0.0967218		261.028		1.51362e+07		
201.474		191.988		82.2737		138.267		385.477		-0.435556		-0.558908		384.482		2.32538e+07		
556.153		549.876		507.852		206.812		-163.269		-0.619778		-0.84924		-164.738		-1.04851e+07		
48.0085		27.8185		527.841		51.4799		215.723		4.61652		4.56593		224.905		1.30531e+07		
224.481		216.842		465.302		-431.459		72.1704		2.85638		2.74497		77.7717		4.27342e+06		
694.325		970.69		948.246		-228.377		-168.229		-8.31553		6.89211		-169.653		-1.2065e+07		
257.221		949.998		949.646		-449.186		447.892		-13.8311		13.809		447.87		2.52996e+07		
387.001		365.967		456.17		-231.296		303.389		1.48714		0.963734		305.84		1.8092e+07		
131.212		17.9376		60.026		-210.486		332.198		0.333404		-0.224958		332.307		2.01027e+07		
940.074		961.804		992.001		380.677		281.295		0.291998		1.65786		283.245		1.51727e+07		
274.442		175.61		239.867		72.7396		204.92		1.17616		-0.293845		205.802		1.23392e+07		
618.145		612.753		926.802		479.432		-65.782		8.0992		7.87989		-49.8029		-4.7318e+06		
518.767		840.748		823.987		429.739		-367.155		-7.69451		6.77236		-368.077		-2.36325e+07		
929.109		948.279		964.745		-469.042		-484.412		-0.0742101		1.11525		-483.371		-3.11131e+07		
209.494		189.306		328.961		381.575		326.07		1.32906		1.06299		328.462		1.96608e+07		
754.638		819.52		753.864		-152.628		-361.151		-3.39477		-0.0192898		-364.565		-2.31986e+07		
237.918		196.594		390.257		-114.217		304.975		2.17474		1.58133		308.731		1.83785e+07		
651.997		642.209		718.221		9.17826		34.033		1.91809		1.49945		37.4505		1.23467e+06		
614.949		474.149		479.422		-242.098		209.851		2.61704		-2.45087		210.017		1.22497e+07		
310.791		394.133		393.261		-350.542		172.612		-0.982163		0.959469		172.589		1.01351e+07		
343.614		100.653		120.07		-8.14831		-354.186		1.85447		-1.71283		-354.044		-2.14542e+07		
721.047		206.172		222.833		-110.571		-38.3349		8.00696		-7.77073		-38.0987		-2.40489e+06		
706.889		575.68		588.34		10.6735		-422.17		3.02436		-2.53732		-421.683		-2.62108e+07		
119.648		124.125		202.688		364.412		185.671		0.406244		0.44231		186.52		1.12053e+07		
262.84		238.066		480.166		460.501		-127.444		3.07841		2.66828		-121.697		-7.82573e+06		
758.95		772.515		601.272		-397.126		-170.563		-4.23069		-3.54414		-178.338		-1.15153e+07		
740.107		708.169		807.078		443.153		-406.229		3.24092		1.71222		-401.276		-2.55863e+07		
556.607		401.923		410.094		-191.504		78.7147		2.55973		-2.34045		78.934		4.44041e+06		
577.034		523.6		588.82		158.735		88.7449		2.17073		0.227051		91.1427		4.82217e+06		
871.54		905.366		896.331		256.365		-386.797		-1.26226		0.724231		-387.335		-2.50468e+07		
159.514		143.525		494.103		-469.228		88.9447		3.77393		3.6138		96.3325		5.34138e+06		
552.163		682.192		665.541		-434.345		-351.832		-3.02304		2.2814		-352.574		-2.22222e+07		
289.701		381.419		360.297		269.109		-377.531		-1.27603		0.758268		-378.049		-2.31376e+07		
736.908		770.721		756.393		-452.297		490.171		-1.20395		0.480823		489.448		2.84752e+07		
102.006		182.112		186.914		-19.9086		426.027		-0.346807		0.40537		426.085		2.57151e+07		
532.359		854.052		834.74		-226.507		-440.979		-7.90889		6.83099		-442.057		-2.81451e+07		
431.226		219.399		254.737		-51.2038		-225.598		2.55428		-2.00054		-225.045		-1.37486e+07		
998.896		968.476		951.556		-64.4912		-280.018		0.452083		-1.52577		-281.092		-1.88215e+07		
483.754		340.894		372.966		-440.578		-182.394		2.32509		-1.56841		-181.637		-1.12702e+07		
606.916		570.061		539.47		-389.175		-263.611		0.155924		-1.27768		-264.732		-1.66026e+07		
406.683		712.473		692.858		221.55		-421.218		-6.11064		5.19964		-422.129		-2.65056e+07		
904.557		905.334		14.091		-321.788		20.8816		-13.5639		-13.5175		-6.19985		-375587		
815.469		431.081		443.505		-341.601		-78.602		8.09745		-7.73833		-78.2428		-5.12834e+06		
765.1		768.633		870.74		218.856		72.5408		2.67654		2.85561		78.0729		3.20828e+06		
467.039		504.104		414.819		-363.091		-161.364		-1.95058		-0.760966		-164.076		-1.02734e+07		
711.053		214.061		233.199		262.871		-276.049		7.73902		-7.45613		-275.766		-1.6797e+07		
646.298		716.321		716.677		-264.619		-234.357		-1.56828		1.58511		-234.34		-1.52086e+07		
97.7084		99.1647		33.066		-173.38		176.22		-0.149167		-0.139692		175.932		1.06445e+07		
114.299		97.2233		588.307		-246.303		337.891		5.62273		5.50336		349.017		2.04289e+07		
563.016		533.795		700.111		-32.9209		413.735		3.92076		2.86153		420.517		2.44677e+07		
887.056		513.594		523.564		57.9622		-260.153		8.81468		-8.47294		-259.811		-1.6271e+07		
690.5		724.344		693.807		131.661		-63.3107		-1.50686		0.0756533		-64.7419		-4.88066e+06		
145.467		159.443		88.3722		477.7		-479.02		-0.361455		-0.22062		-479.602		-2.90392e+07		
611.034		869.813		858.041		-275.88		-137.516		-6.6685		5.99631		-138.188		-9.83507e+06		
99.3974		179.411		165.853		216.572		-327.867		-0.445991		0.291285		-328.022		-1.99056e+07		
665.481		667.007		559.089		78.3034		-482.546		-2.2201		-2.15289		-486.919		-3.00915e+07		
662.905		697.22		516.727		-208.687		-30.6151		-4.39193		-2.84943		-37.8564		-2.82493e+06		
855.479		747.658		760.781		-407.079		-71.107		3.18338		-2.52921		-70.4528		-5.4211e+06		
121.1		164.558		163.498		-481.857		-60.1948		-0.210884		0.19939		-60.2063		-3.69691e+06		
655.236		651.638		587.082		309.131		-364.025		-1.24372		-1.39913		-366.667		-2.28786e+07		
565.317		645.761		566.772		-446.767		-118.058		-3.19257		0.027215		-121.223		-7.97839e+06		
203.264		149.827		140.558		184.978		363.407		0.267309		-0.356264		363.318		2.1947e+07		
170.887		253.546		222.372		-416.851		-376.683		-0.824893		0.334572		-377.173		-2.29239e+07		
285.615		335.006		297.875		277.16		120.577		-0.894852		0.118212		119.8		7.07239e+06		
699.928		732.135		578.939		211.134		143.369		-4.08113		-2.55682		136.731		7.6041e+06		
285.858		686.551		683.534		123.149		-250.739		-6.50687		6.37029		-250.875		-1.61164e+07		
673.127		208.063		215.736		-235.454		263.805		6.82566		-6.71818		263.913		1.58779e+07		
895.086		901.061		651.143		-79.9939		-133.585		-6.58762		-6.2329		-146.406		-9.70786e+06		
986.437		201.599		212.525		352.551		-100.119		15.4825		-15.333		-99.9696		-6.14009e+06		
217.973		206.267		315.745		210.99		161.311		1.02642		0.862295		163.2		9.6768e+06		
526.87		682.025		684.024		383.952		-418.95		-3.05432		3.14458		-418.86		-2.62835e+07		
980.554		389.772		393.698		425.303		-184.066		13.4285		-13.3269		-183.964		-1.14428e+07		
739.118		370.261		385.641		-145.125		53.031		6.95399		-6.56976		53.4152		2.93504e+06		
698.427		572.942		578.882		160.924		-325.02		2.74935		-2.52322		-324.794		-2.03254e+07		
