mh MH MA MC la2 laL la1 la3 la4 la5 S T U
125.100000 435.095594 504.962413 578.928316 0.345713 1.452350 0.258609 6.272557 -3.734893 -1.085314 -0.011087 0.195348 0.000818
125.100000 553.472118 755.072364 797.788414 3.637660 0.317594 0.258609 11.228261 -6.551442 -4.359225 -0.010206 0.190550 0.000415
125.100000 128.779148 225.231527 307.951488 1.067979 1.035311 0.258609 3.621406 -2.021861 -0.564234 -0.028969 0.263981 0.005532
125.100000 530.117925 611.982966 785.692606 1.136003 -0.425944 0.258609 10.688071 -9.569000 -1.545015 -0.016925 0.813030 0.002064
125.100000 218.877403 318.665322 543.105219 2.820043 1.869002 0.258609 10.033982 -7.278598 -0.886382 -0.037098 1.299662 0.009729
125.100000 451.749439 536.632793 642.642146 1.951582 1.013489 0.258609 7.917825 -5.517971 -1.386364 -0.013924 0.370917 0.001334
125.100000 89.572506 287.567692 311.967629 2.929638 -0.705757 0.258609 2.245548 -1.717384 -1.233921 -0.023037 0.091474 0.001771
125.100000 212.149183 348.223923 415.704084 1.544579 0.353390 0.258609 4.577153 -2.963722 -1.260041 -0.020310 0.247020 0.002422
125.100000 3.149510 446.829168 559.362514 3.990395 -0.042203 0.258609 10.298088 -7.041222 -3.299068 -0.034319 0.899103 0.006585
125.100000 622.339799 668.321108 799.797550 3.435381 -0.510115 0.258609 7.830466 -7.359910 -0.980671 -0.011428 0.428938 0.000949
125.100000 205.150513 488.236193 518.968961 0.642397 -0.250363 0.258609 7.259785 -4.266578 -3.243569 -0.018977 0.167956 0.001057
125.100000 173.549493 217.963676 471.824979 2.150550 1.452837 0.258609 7.814771 -6.074592 -0.287341 -0.047078 1.343283 0.015493
125.100000 184.005719 398.524675 641.085446 3.435099 0.098268 0.258609 12.562160 -10.398921 -2.064971 -0.039980 1.925573 0.010956
125.100000 165.423196 304.041821 568.924786 2.831615 -0.064980 0.258609 9.727821 -8.717439 -1.075362 -0.045998 1.866323 0.014664
125.100000 517.126400 560.755153 605.021471 0.957078 0.512836 0.258609 3.772511 -2.482582 -0.777094 -0.006204 0.071636 0.000242
125.100000 487.691801 521.207165 596.455639 1.284150 1.288909 0.258609 5.185929 -3.338265 -0.558755 -0.008976 0.150605 0.000567
125.100000 254.089562 292.377282 404.284418 2.135307 0.429599 0.258609 3.697640 -2.922298 -0.345743 -0.021046 0.307072 0.003181
125.100000 348.709008 419.299490 480.243387 3.156882 1.229562 0.258609 4.833096 -2.707670 -0.895864 -0.011909 0.147012 0.000907
125.100000 462.143099 675.124579 698.293636 1.497738 0.452039 0.258609 9.508744 -5.054177 -4.002527 -0.010421 0.099524 0.000282
125.100000 500.433715 512.786285 722.859341 3.722263 -0.585070 0.258609 8.407320 -8.785570 -0.206819 -0.018955 0.855953 0.002657
125.100000 122.545899 310.658464 446.498176 1.541372 -0.288476 0.258609 5.803900 -4.745771 -1.346606 -0.035888 0.756786 0.008472
125.100000 572.052432 690.349340 770.362412 4.069686 0.682529 0.258609 9.480674 -6.330397 -2.467748 -0.010497 0.291105 0.000683
125.100000 424.763503 511.700065 686.486829 1.596633 0.408317 0.258609 10.020325 -8.266695 -1.345312 -0.020277 0.835138 0.002948
125.100000 116.422172 496.443478 532.104203 2.171323 -0.172918 0.258609 8.736486 -5.060802 -3.848602 -0.023553 0.242268 0.001628
125.100000 411.396348 485.793388 711.083795 2.733748 -0.410758 0.258609 10.706739 -10.014511 -1.102985 -0.024453 1.229421 0.004340
125.100000 333.957819 512.423039 627.934733 2.095960 -0.410642 0.258609 8.934794 -6.849409 -2.496027 -0.020368 0.613269 0.002617
125.100000 131.938330 278.042689 510.068960 1.776139 0.181871 0.258609 8.204960 -7.033268 -0.989821 -0.046888 1.517125 0.015131
125.100000 132.833652 202.142296 394.180006 1.741778 0.355399 0.258609 4.907355 -4.168310 -0.383646 -0.045559 0.886247 0.014457
125.100000 329.516087 337.623144 391.685376 2.274720 1.274617 0.258609 2.756426 -1.392436 -0.089374 -0.008762 0.061874 0.000526
125.100000 667.405101 752.138517 834.910030 2.664859 1.671149 0.258609 9.987799 -6.329030 -1.987619 -0.008611 0.254950 0.000490
125.100000 393.029553 471.131999 595.751154 0.203260 0.364972 0.258609 6.989574 -5.509308 -1.115294 -0.017048 0.462197 0.002048
125.100000 382.218108 440.123441 624.000268 4.094591 0.247037 0.258609 8.287412 -7.253509 -0.786866 -0.022199 0.811432 0.003582
125.100000 241.068829 468.837288 499.880917 1.343445 1.759529 0.258609 8.097249 -3.665795 -2.671925 -0.016733 0.142761 0.000915
125.100000 558.706385 581.581691 782.668676 3.835529 0.313489 0.258609 10.242018 -9.497495 -0.431034 -0.016880 0.825983 0.002108
125.100000 154.559265 205.367739 514.208665 0.005919 0.029837 0.258609 7.978875 -7.646848 -0.302190 -0.056094 1.942225 0.021459
125.100000 245.900163 419.446446 495.243728 1.564594 0.256432 0.258609 6.363890 -4.199393 -1.908064 -0.020253 0.338948 0.002340
125.100000 36.002365 364.574086 400.521954 0.583450 -0.111341 0.258609 5.147489 -3.083899 -2.174930 -0.027053 0.198775 0.002577
125.100000 208.344427 324.588156 537.938299 0.042580 0.082014 0.258609 8.211111 -7.105400 -1.023697 -0.036844 1.252051 0.009539
125.100000 282.134828 544.612612 589.676385 2.443210 -0.588771 0.258609 8.272297 -5.275192 -3.585875 -0.017396 0.246364 0.001149
125.100000 892.143235 937.506632 991.877118 1.241942 -0.302181 0.258609 5.907769 -4.838426 -1.371524 -0.004314 0.099907 0.000122
125.100000 85.628489 435.471490 507.494785 1.283981 0.356879 0.258609 8.626385 -5.257027 -3.012479 -0.028729 0.488900 0.003931
125.100000 170.330323 314.966893 477.596383 3.410573 0.091985 0.258609 6.671597 -5.419724 -1.159887 -0.034913 0.882062 0.008353
125.100000 313.279606 429.182769 518.271068 1.306208 1.156061 0.258609 6.789639 -4.211578 -1.422000 -0.017499 0.332376 0.001972
125.100000 354.476265 574.328233 589.910954 3.706857 1.080859 0.258609 8.429048 -3.973883 -3.374306 -0.011922 0.066254 0.000271
125.100000 545.732204 731.649777 774.751215 1.675356 0.171940 0.258609 10.166513 -6.070194 -3.924380 -0.009974 0.180394 0.000414
125.100000 94.792058 353.459898 470.369538 0.994485 0.200754 0.258609 7.215824 -5.099074 -1.915995 -0.034571 0.728758 0.007340
125.100000 133.587300 587.459525 609.064356 3.287513 0.193284 0.258609 11.863382 -6.262220 -5.407878 -0.021858 0.167197 0.000836
125.100000 371.229566 405.016002 556.870726 3.311769 -0.361607 0.258609 5.332544 -5.260768 -0.433382 -0.019291 0.516050 0.002720
125.100000 556.751272 609.961257 791.806005 2.976903 0.010103 0.258609 10.486168 -9.450208 -1.025857 -0.016251 0.783811 0.001934
125.100000 112.977136 239.166775 583.618667 1.891955 0.886779 0.258609 11.721828 -10.100749 -0.734300 -0.062255 2.751990 0.025882
125.100000 575.791378 589.760396 719.088166 1.362354 0.671659 0.258609 6.803991 -5.863285 -0.269046 -0.011226 0.340859 0.000929
125.100000 197.502480 301.589500 543.150638 1.129086 1.816050 0.258609 10.276800 -7.602316 -0.858434 -0.040944 1.481550 0.011781
125.100000 91.434395 95.270884 446.942087 1.482285 0.612074 0.258609 6.937574 -6.313664 -0.011836 -0.085830 2.092908 0.045224
125.100000 418.691532 521.237927 650.003978 3.312962 0.156722 0.258609 8.326548 -6.577083 -1.592742 -0.017132 0.544271 0.002031
125.100000 656.064766 737.528767 805.255982 1.167870 -0.266251 0.258609 6.938992 -5.329247 -1.875995 -0.007676 0.185861 0.000375
125.100000 5.793752 73.632895 419.406811 1.065826 0.158537 0.258609 5.970835 -5.723260 -0.089038 -0.131277 2.161226 0.088060
125.100000 251.955869 517.387453 532.732759 2.296810 1.937602 0.258609 9.219062 -3.907014 -3.374447 -0.015563 0.076196 0.000420
125.100000 72.351225 112.845160 551.379182 0.981173 -0.355916 0.258609 9.518640 -9.750632 -0.123923 -0.096628 3.430355 0.054924
125.100000 599.396874 751.141471 794.609689 0.032611 0.894678 0.258609 9.888264 -5.607096 -3.386491 -0.008492 0.155576 0.000328
125.100000 40.395800 138.227293 547.987693 2.276370 0.497840 0.258609 10.368244 -9.581638 -0.288766 -0.094203 3.316938 0.052798
125.100000 336.518033 442.733874 561.244898 3.176058 -0.665563 0.258609 6.002143 -5.299987 -1.367719 -0.019233 0.485087 0.002526
125.100000 696.585892 800.911818 861.633948 4.016333 -0.836628 0.258609 7.662981 -5.918013 -2.581596 -0.007421 0.184272 0.000324
125.100000 222.935969 393.790564 547.770493 0.756174 0.197685 0.258609 8.471598 -6.532712 -1.741202 -0.029516 0.889551 0.005854
125.100000 42.238456 230.561523 563.470900 2.354791 -0.387235 0.258609 10.046877 -9.585171 -0.848941 -0.068944 2.770071 0.031080
125.100000 274.370468 520.969689 621.819550 3.196657 1.563543 0.258609 11.854389 -7.049880 -3.240965 -0.022348 0.622511 0.002837
125.100000 179.717363 327.971270 478.893538 2.524574 0.147778 0.258609 6.659798 -5.268269 -1.243751 -0.032688 0.799237 0.007266
125.100000 490.695094 536.460175 744.439412 3.679318 1.198179 0.258609 11.556047 -9.581084 -0.776784 -0.019759 0.965689 0.002867
125.100000 342.276872 476.166107 560.223005 2.066610 0.107255 0.258609 6.607894 -4.689867 -1.810772 -0.016389 0.333362 0.001659
125.100000 399.712652 567.892340 596.335499 4.067204 0.751716 0.258609 7.224246 -3.783465 -2.689066 -0.010727 0.101882 0.000398
125.100000 481.886764 570.210108 614.714458 3.890935 0.106165 0.258609 4.920066 -3.278361 -1.535540 -0.008249 0.108589 0.000377
125.100000 455.541278 616.993075 675.324207 0.813507 0.567766 0.258609 8.781955 -5.352754 -2.861435 -0.011962 0.234026 0.000736
125.100000 652.664521 722.571786 783.312225 1.423169 0.958947 0.258609 7.159194 -4.611592 -1.588654 -0.006929 0.146037 0.000306
125.100000 97.787105 557.990974 597.599213 2.591249 0.448417 0.258609 11.935048 -6.499659 -4.986972 -0.024477 0.314150 0.001717
125.100000 404.733945 506.119452 580.925907 2.530105 -0.248656 0.258609 5.490829 -4.213487 -1.525999 -0.012841 0.241316 0.001041
125.100000 787.586517 884.200440 903.581535 0.105889 0.344451 0.258609 6.827598 -3.814136 -2.669011 -0.004118 0.041382 0.000057
125.100000 22.218226 105.354999 432.009314 3.969534 -0.163467 0.258609 5.988241 -5.976449 -0.175260 -0.100199 2.101428 0.058327
125.100000 309.918694 484.844199 649.695422 3.661184 0.466818 0.258609 11.242631 -8.478498 -2.297315 -0.025466 1.007051 0.004376
125.100000 260.236591 406.008381 628.437720 1.788254 -0.292296 0.258609 10.521733 -9.209169 -1.604860 -0.033127 1.463351 0.007692
125.100000 21.477679 28.628574 211.664719 3.270090 0.047395 0.258609 1.512814 -1.459499 -0.005921 -0.130624 0.552126 0.085933
125.100000 219.428097 248.193166 605.891946 1.576519 1.920558 0.258609 12.461783 -10.318950 -0.222274 -0.050880 2.443402 0.017958
125.100000 11.106517 163.687049 289.802248 3.297007 0.878448 0.258609 3.650012 -2.330853 -0.440711 -0.054422 0.537736 0.019760
125.100000 181.671897 459.963842 467.981940 3.340188 -0.018252 0.258609 6.128962 -3.196556 -2.950659 -0.017306 0.039724 0.000298
125.100000 251.206191 378.326406 417.198462 0.296730 -0.240116 0.258609 3.426683 -2.344400 -1.322399 -0.014558 0.117000 0.001016
125.100000 153.383998 591.438336 602.817924 3.659175 -0.343164 0.258609 10.888999 -5.840653 -5.391511 -0.020341 0.084415 0.000418
125.100000 582.520973 586.023149 645.690228 4.015888 1.388012 0.258609 3.952134 -2.496496 -0.067626 -0.005383 0.069445 0.000202
125.100000 359.643891 581.210713 698.561117 0.868157 0.034541 0.258609 11.887403 -8.408118 -3.444745 -0.020208 0.715957 0.002468
125.100000 610.065666 646.596107 796.584049 1.599385 0.028416 0.258609 8.699380 -7.912381 -0.758583 -0.012640 0.514125 0.001173
125.100000 411.360258 456.445396 703.325459 1.596493 -0.037175 0.258609 10.718639 -10.109289 -0.646526 -0.025712 1.312732 0.004833
125.100000 727.473322 766.851524 892.585606 3.808618 0.248075 0.258609 9.088436 -7.867992 -0.972368 -0.009472 0.382007 0.000654
125.100000 481.791538 661.538076 738.261913 2.747452 1.567249 0.258609 11.908566 -6.945363 -3.395954 -0.013254 0.358787 0.000970
125.100000 160.433831 368.167196 387.515573 1.070163 -0.482903 0.258609 3.629375 -2.297748 -1.814530 -0.018213 0.076813 0.000855
125.100000 543.068340 556.966927 646.444258 3.195784 1.036366 0.258609 5.100314 -3.811306 -0.252643 -0.008656 0.170281 0.000543
125.100000 382.218737 427.599285 533.067564 3.972710 -0.979344 0.258609 3.583742 -3.955809 -0.607277 -0.014697 0.291902 0.001545
125.100000 201.391919 219.011901 269.056591 1.346934 0.034989 0.258609 1.087033 -0.929638 -0.122406 -0.013668 0.062200 0.001258
125.100000 43.193262 251.046311 576.458177 2.465006 0.168716 0.258609 11.089411 -9.910076 -1.010619 -0.065657 2.765731 0.028459
125.100000 426.577770 501.401023 661.393718 4.185701 0.915923 0.258609 9.359081 -7.295785 -1.147372 -0.018821 0.686951 0.002546
125.100000 98.245061 111.514911 190.689400 4.004253 -0.216044 0.258609 0.666710 -0.836758 -0.045996 -0.033960 0.132486 0.008047
125.100000 159.784101 232.268259 503.912948 4.098769 -0.344340 0.258609 7.203988 -7.078740 -0.469588 -0.050147 1.643490 0.017406
125.100000 800.434698 838.222425 912.339050 0.923228 1.918304 0.258609 8.252723 -5.311199 -1.023219 -0.005737 0.152776 0.000230
125.100000 138.788907 483.938890 556.465030 1.502777 0.745060 0.258609 10.342224 -6.045466 -3.551697 -0.026246 0.506228 0.003196
125.100000 621.023096 633.501685 855.479706 0.545863 0.402820 0.258609 11.843624 -11.182117 -0.258687 -0.016526 0.954797 0.002027
125.100000 229.282870 638.050005 645.187687 1.252210 -0.341251 0.258609 11.678596 -6.161277 -5.858569 -0.017720 0.050833 0.000204
125.100000 234.188026 326.228517 621.903448 0.151144 1.215596 0.258609 12.185252 -10.117303 -0.852353 -0.042164 2.039136 0.012540
125.100000 604.923318 632.239726 675.431362 3.621687 -0.892456 0.258609 2.091063 -2.425074 -0.558445 -0.004729 0.056107 0.000145
125.100000 781.824537 950.980043 990.529083 0.640592 0.179887 0.258609 12.404696 -7.381239 -4.843569 -0.006988 0.151543 0.000199
125.100000 289.192342 470.839286 542.450240 1.733666 1.786254 0.258609 8.747059 -4.679468 -2.281338 -0.018147 0.326662 0.001805
125.100000 48.349089 208.469271 344.659998 3.741464 0.494907 0.258609 4.343571 -3.169145 -0.679520 -0.047590 0.659936 0.015161
125.100000 342.952482 433.643967 670.711029 2.734509 -0.423600 0.258609 10.556534 -9.816298 -1.163836 -0.028940 1.406718 0.006024
125.100000 132.688737 292.414800 434.095935 0.460232 0.122688 0.258609 5.768566 -4.523859 -1.122019 -0.036160 0.743089 0.008779
125.100000 460.181101 766.350461 781.094386 3.285049 -0.611882 0.258609 12.552960 -6.959436 -6.205407 -0.011914 0.085273 0.000200
125.100000 31.157522 73.146449 424.595181 2.682884 -0.333944 0.258609 5.592102 -5.853674 -0.072371 -0.108792 2.181831 0.065806
125.100000 123.934066 206.050747 497.212158 2.510005 -0.302167 0.258609 7.360609 -7.215006 -0.447770 -0.058374 1.878544 0.023038
125.100000 447.755079 545.071442 592.983952 3.231172 1.021629 0.258609 6.016848 -3.398646 -1.596574 -0.009386 0.127671 0.000490
125.100000 96.815723 354.587789 430.845467 0.432325 0.437679 0.258609 6.262735 -3.902271 -1.922784 -0.029649 0.423579 0.004736
125.100000 287.646660 333.971606 617.571583 1.722053 1.163844 0.258609 11.034095 -9.394403 -0.475848 -0.036585 1.684310 0.009606
125.100000 183.714140 523.903649 576.683303 4.175825 -0.118493 0.258609 9.757002 -5.897636 -3.977860 -0.022481 0.354177 0.001937
125.100000 541.674608 782.024794 812.063220 0.928538 -0.427012 0.258609 11.670129 -6.839831 -5.257310 -0.010388 0.147842 0.000312
125.100000 377.920479 478.229467 516.429473 1.276492 0.277331 0.258609 4.371307 -2.674854 -1.419121 -0.009882 0.096935 0.000494
125.100000 212.231248 505.377185 639.169712 3.968979 -0.421098 0.258609 11.592116 -8.537042 -3.476172 -0.028184 0.991812 0.004766
125.100000 669.758219 683.439780 790.239298 3.867990 -0.916867 0.258609 4.896540 -5.507474 -0.305933 -0.008294 0.236904 0.000504
125.100000 40.414086 235.849417 320.065072 3.538957 -0.844587 0.258609 2.487040 -2.439438 -0.892188 -0.037926 0.375808 0.008862
125.100000 595.774107 747.744333 813.845436 3.314288 1.290883 0.258609 11.450100 -6.785320 -3.373898 -0.010034 0.264149 0.000550
125.100000 307.213329 582.397845 691.643083 3.899126 -0.968479 0.258609 11.722053 -8.645202 -4.045330 -0.022028 0.746309 0.002732
125.100000 176.816981 292.848094 649.900500 1.709022 -0.466659 0.258609 12.459060 -12.025201 -0.900518 -0.053446 2.938658 0.019588
125.100000 161.734846 447.569405 514.962974 2.014674 1.316382 0.258609 9.216068 -5.021766 -2.877920 -0.024644 0.407697 0.002892
125.100000 432.462443 490.022277 587.831177 0.597476 0.799510 0.258609 6.038512 -4.361580 -0.877422 -0.012927 0.278975 0.001175
125.100000 217.495466 337.922491 468.933720 2.766710 -0.030655 0.258609 5.673442 -4.598813 -1.105283 -0.027361 0.591718 0.005112
125.100000 345.641374 366.214736 533.611841 2.647753 1.125388 0.258609 6.587535 -5.220140 -0.242007 -0.021668 0.575249 0.003442
125.100000 842.680767 858.496387 991.474357 2.651485 0.740204 0.258609 9.759654 -8.574854 -0.444596 -0.008167 0.364304 0.000493
125.100000 480.006946 614.901790 772.345911 3.574228 0.211702 0.258609 12.311363 -9.659025 -2.440636 -0.018101 0.839734 0.002258
125.100000 182.841504 214.539327 365.552737 3.495764 1.950905 0.258609 5.262353 -3.103303 -0.208145 -0.032859 0.498821 0.007737
125.100000 362.337130 432.805368 489.632538 2.807409 0.201280 0.258609 3.785516 -2.658328 -0.925909 -0.011093 0.132729 0.000774
125.100000 483.438107 567.386180 668.611774 3.098460 -0.481085 0.258609 6.569258 -5.592635 -1.457708 -0.012780 0.343851 0.001118
125.100000 174.170789 434.027258 514.807784 2.889802 -0.710047 0.258609 7.046302 -5.144738 -2.611610 -0.025309 0.476236 0.003392
125.100000 385.772343 431.550558 585.048041 1.842876 1.650443 0.258609 8.044154 -5.775435 -0.618276 -0.019137 0.559783 0.002666
125.100000 623.508721 652.635096 769.272465 2.372717 1.475765 0.258609 8.185297 -6.095323 -0.614209 -0.009978 0.312809 0.000727
125.100000 72.427748 367.554527 581.463822 2.649003 0.960144 0.258609 11.960685 -8.854819 -2.145723 -0.045038 1.758973 0.013525
125.100000 720.505489 830.728435 863.558935 0.192387 1.748021 0.258609 9.237143 -4.663728 -2.825395 -0.005663 0.086380 0.000143
125.100000 431.590845 619.574590 642.141466 2.260876 0.122795 0.258609 7.594373 -4.206292 -3.265285 -0.010214 0.086522 0.000288
125.100000 169.908867 174.628031 321.623298 0.982834 0.568610 0.258609 3.033165 -2.437688 -0.026868 -0.033942 0.403465 0.008257
125.100000 135.873014 180.488088 396.529258 0.885041 -0.228655 0.258609 4.357702 -4.353121 -0.233235 -0.049377 0.994686 0.016908
125.100000 243.094922 472.038770 549.281564 1.130803 1.092642 0.258609 9.110855 -5.312723 -2.705490 -0.021343 0.419584 0.002416
125.100000 905.188831 906.465065 996.414344 3.785469 -0.604544 0.258609 5.128642 -5.694979 -0.038206 -0.005090 0.151195 0.000188
125.100000 331.504161 567.207695 627.031485 3.638822 1.755031 0.258609 11.116968 -5.861547 -3.500389 -0.016710 0.317487 0.001283
125.100000 633.043924 678.608311 795.874513 2.287267 1.561912 0.258609 9.251503 -6.702007 -0.987584 -0.010311 0.351198 0.000768
125.100000 433.092207 673.942492 699.254787 2.353002 1.926521 0.258609 11.887140 -5.554683 -4.405936 -0.011733 0.122016 0.000357
125.100000 21.130595 129.296458 399.916594 3.319159 -0.924793 0.258609 4.346103 -5.002024 -0.268872 -0.084190 1.614849 0.043915
