MA,MC,MH,la2,la3,la4,la5,laL,m22Squared,
863.278,884.904,781.206,2.68365,6.13947,-3.47971,-2.23025,0.429503,-1.19458e+06,
399.756,412.413,274.58,2.99554,4.59588,-1.73458,-1.39485,1.46646,-62044.3,
816.727,847.423,708.773,1.174,8.53549,-4.40958,-2.72133,1.40459,-919718,
333.099,365.471,279.581,2.23208,3.08036,-1.2892,-0.541836,1.24932,-80726.8,
857.612,899.506,828.493,3.55116,3.99069,-3.24419,-0.811304,-0.0648008,-1.37672e+06,
567.209,575.175,117.337,1.1597,11.375,-5.38962,-5.08888,0.896526,26718.2,
673.222,682.805,347.174,3.8514,10.4646,-5.92713,-5.4977,-0.960256,-299170,
504.447,509.879,242.351,3.9615,7.8184,-3.41649,-3.2344,1.16751,-46814.9,
756.526,765.09,722.26,1.28793,3.56286,-1.26803,-0.837341,1.45749,-955116,
821.754,857.867,700.165,3.99892,8.33213,-5.06246,-3.05784,0.211827,-967643,
622.87,627.731,178.424,1.93093,11.7954,-6.08581,-5.88492,-0.175365,-74283,
198.739,237.22,166.822,0.434532,1.93147,-0.747245,-0.192802,0.991422,4337.87,
604.215,617.346,293.327,3.98999,9.23325,-5.14104,-4.61093,-0.518716,-203472,
718.63,746.286,651.261,1.75076,5.58359,-2.86393,-1.52503,1.19462,-775988,
424.703,434.957,392.605,2.9066,2.68544,-0.72483,-0.433504,1.52711,-215863,
662.442,681.399,449.041,3.7273,8.4224,-4.76143,-3.91949,-0.258524,-418920,
302.702,330.64,180.262,3.45382,1.86101,-1.56194,-0.977166,-0.678102,-106025,
587.309,587.732,322.158,1.1407,9.11054,-4.00127,-3.98483,1.12444,-139525,
375.983,413.935,373.611,1.77098,2.73269,-1.02015,-0.029381,1.68316,-177312,
485.369,503.808,158.823,2.10599,7.49977,-4.07887,-3.47608,-0.0551759,-53788.3,
683.063,709.732,658.583,4.05897,2.19463,-1.77031,-0.542715,-0.118392,-874628,
939.955,967.477,793.02,0.54999,11.5353,-5.94267,-4.20775,1.38488,-1.17395e+06,
704.094,731.075,591.652,0.180937,6.48275,-3.6873,-2.40756,0.387888,-676632,
879.813,885.741,621.845,1.37954,14.6553,-6.74717,-6.40126,1.50684,-682196,
395.056,454.2,379.585,2.60893,3.67879,-1.85803,-0.198039,1.62272,-189969,
551.902,613.089,524.613,1.915,3.53501,-2.84123,-0.485447,0.208338,-537830,
157.149,192.184,106.515,1.19602,1.21357,-0.625097,-0.220606,0.367871,-428.887,
626.539,664.084,607.416,2.89398,2.28802,-1.99137,-0.389919,-0.0932696,-743553,
963.757,989.48,764.938,1.59883,14.1454,-7.33989,-5.67944,1.12612,-1.10211e+06,
389.004,394.454,235.026,1.64256,4.02469,-1.72891,-1.5878,0.707986,-67630,
657.685,675.374,480.609,3.76526,7.2482,-4.11005,-3.33078,-0.192634,-473627,
765.825,783.298,697.699,1.99699,5.38572,-2.54216,-1.64756,1.196,-901190,
702.959,718.032,376.533,3.94257,11.6193,-6.53069,-5.82282,-0.734207,-327985,
948.289,973.307,863.561,1.31369,7.63557,-4.12559,-2.53676,0.973222,-1.43258e+06,
777.851,836.302,770.409,0.97971,3.51099,-3.30853,-0.190387,0.0120671,-1.18633e+06,
257.36,273.085,244.978,4.09751,-0.347143,-0.378456,-0.102783,-0.828381,-170159,
753.833,781.934,568.998,0.856042,10.6428,-5.46662,-4.04035,1.13584,-578780,
777.208,825.796,702.998,3.48204,6.30239,-4.38924,-1.81516,0.0979933,-982481,
621.893,644.119,535.627,0.831897,4.52628,-2.58001,-1.65006,0.296215,-555867,
107.379,112.916,51.1327,1.00338,-0.0245244,-0.187637,-0.147327,-0.359489,-26983.9,
407.887,433.487,308.633,2.31054,4.16679,-1.88702,-1.17519,1.10458,-123663,
792.201,825.402,654.111,2.15285,10.1584,-5.07525,-3.30031,1.78288,-747830,
821.863,850.109,794.116,3.54946,2.91006,-2.30173,-0.740949,-0.132626,-1.26927e+06,
624.686,672.231,570.13,0.243288,5.23393,-3.11498,-1.07715,1.0418,-587051,
819.47,830.066,638.681,4.185,9.17766,-4.93385,-4.35617,-0.112352,-822625,
592.72,597.447,331.621,3.84906,9.45614,-4.17405,-3.98811,1.29398,-141638,
640.976,647.587,614.552,1.39867,2.40578,-0.829751,-0.548225,1.0278,-693150,
276.674,294.682,12.4688,3.0498,3.47048,-1.60239,-1.26236,0.60572,36344.8,
691.492,749.609,668.27,2.121,5.15745,-3.28974,-0.5218,1.3459,-811721,
945.157,984.546,907.288,0.28505,5.72573,-3.67125,-1.15919,0.895295,-1.59216e+06,
805.336,807.645,581.783,2.07173,11.3379,-5.24722,-5.12418,0.9665,-618455,
280.097,297.784,271.321,0.528591,1.45299,-0.41775,-0.0799715,0.955266,-89421.2,
892.184,945.23,858.417,4.00707,4.28377,-4.19799,-0.976798,-0.891022,-1.52768e+06,
955.464,983.386,930.946,2.17981,3.99201,-2.55343,-0.764274,0.674307,-1.69252e+06,
357.156,369.675,310.063,0.327458,3.26236,-0.819952,-0.519226,1.92318,-75895.1,
284.556,324.551,250.063,0.165229,3.08284,-1.10984,-0.304718,1.66828,-24105.8,
233.663,251.277,102.869,4.02326,1.54303,-1.00965,-0.727351,-0.193972,-32902.4,
540.134,600.162,531.778,4.02336,3.75779,-2.41022,-0.14801,1.19956,-492982,
307.845,347.502,235.403,4.04889,3.17255,-1.50923,-0.650307,1.01301,-49526,
353.898,356.945,346.162,1.17602,-0.176942,-0.16107,-0.0894953,-0.427507,-265527,
793.704,827.418,776.045,0.907626,2.55503,-2.26435,-0.458083,-0.167404,-1.21462e+06,
577.1,582.405,376.706,3.88597,7.86036,-3.36176,-3.15844,1.34016,-202714,
226.502,245.927,74.5875,3.79458,1.72274,-1.05912,-0.755835,-0.092215,-16707.1,
939.051,945.388,931.125,0.721048,2.08703,-0.639627,-0.244939,1.20246,-1.66122e+06,
182.466,210.583,164.056,0.738717,0.232794,-0.470659,-0.105418,-0.343282,-74602.9,
446.908,479.02,398.925,1.76345,1.89506,-1.65333,-0.670651,-0.42892,-344240,
745.565,798.727,683.456,1.59773,7.38357,-4.1799,-1.46664,1.73703,-829106,
255.483,279.111,239.94,1.36724,0.496754,-0.544698,-0.127251,-0.175194,-125744,
346.787,361.207,128.286,0.416556,3.78247,-2.05273,-1.71531,0.0144329,-32041.3,
791.486,797.004,640.273,0.795121,7.55321,-3.86726,-3.57757,0.108382,-813341,
792.64,811.36,591.151,3.73397,10.001,-5.59972,-4.60736,-0.206103,-711391,
847.355,869.068,650.462,1.65858,12.5154,-6.1049,-4.87325,1.53728,-753173,
59.8387,114.206,48.0375,1.42761,-0.250217,-0.333761,-0.0210368,-0.605015,-41228.3,
631.986,679.681,606.003,0.600029,4.71867,-2.59909,-0.53154,1.58804,-638377,
374.636,411.252,344.482,2.15853,2.60362,-1.30936,-0.358335,0.935926,-180697,
709.197,756.324,635.499,2.86166,6.21476,-3.92013,-1.63761,0.657012,-767959,
933.152,952.181,867.406,0.506866,6.2526,-3.14183,-1.95616,1.15462,-1.43492e+06,
351.652,359.338,276.163,3.96978,1.73569,-0.963748,-0.783153,-0.0112148,-153210,
524.154,584.229,485.354,1.4551,4.13787,-2.84785,-0.647248,0.642775,-432239,
922.927,944.291,709.957,0.458523,14.565,-7.06485,-5.74649,1.75361,-901957,
896.235,917.914,847.222,0.175394,4.05723,-2.71183,-1.41206,-0.0666631,-1.43961e+06,
403.559,429.51,379.56,1.65181,3.00178,-1.02505,-0.310555,1.66617,-187302,
201.517,251.084,160.057,1.16116,0.91802,-0.98914,-0.247714,-0.318834,-70531.3,
480.872,486.058,216.162,1.22339,5.70278,-3.2147,-3.04898,-0.560906,-127396,
297.833,316.823,117.728,3.84597,3.37639,-1.62254,-1.23678,0.517081,3572.06,
615.705,619.285,89.5359,3.50628,12.4158,-6.27799,-6.13187,0.00591286,-15675.5,
647.814,651.06,431.372,3.16997,7.80949,-3.99917,-3.85982,-0.0495024,-375159,
700.079,719.887,551.59,0.371096,7.52746,-4.00081,-3.07124,0.455403,-580944,
586.032,590.916,110.98,1.4519,11.282,-5.66153,-5.47155,0.148909,-15621.7,
922.067,923.496,854.733,1.40695,4.54391,-2.06414,-1.97697,0.502794,-1.43071e+06,
804.669,810.767,548.489,3.06481,11.6802,-6.05383,-5.72828,-0.101896,-607847,
795.101,814.333,518.47,2.38617,12.4618,-7.02759,-6.00459,-0.570404,-572141,
450.145,468.548,410.011,0.841857,3.66044,-1.12922,-0.570447,1.96077,-217560,
506.552,510.81,340.388,1.60716,6.68608,-2.46869,-2.32551,1.89188,-117239,
863.603,938.305,854.534,3.69549,4.76985,-4.70609,-0.257499,-0.193739,-1.47218e+06,
884.667,929.578,864.497,4.04476,4.59418,-3.27582,-0.583005,0.735352,-1.45021e+06,
697.112,717.613,464.031,0.596231,10.7126,-5.43074,-4.47222,0.809609,-381655,
370.221,383.96,45.9597,0.160728,4.99857,-2.57246,-2.23001,0.196102,7642.74,
553.385,554.335,421.371,0.725872,4.32491,-2.16119,-2.12641,0.0373055,-352849,
522.555,534.354,322.725,3.87682,5.30406,-3.20333,-2.7912,-0.690472,-250087,
531.788,556.892,498.008,1.19741,2.81458,-1.4781,-0.574833,0.761652,-449931,
762.567,779.828,733.468,3.30056,1.87038,-1.59921,-0.719384,-0.448221,-1.10307e+06,
665.08,671.761,485.896,4.1698,7.86337,-3.70315,-3.40796,0.752261,-426666,
617.135,621.809,127.024,2.49639,11.7675,-6.21824,-6.02685,-0.477538,-61169.1,
641.719,653.914,360.494,3.92048,9.77271,-5.1796,-4.6574,-0.0642945,-263803,
819.283,857.695,810.575,4.05962,1.80664,-2.36341,-0.234535,-0.791309,-1.36195e+06,
733.287,737.759,725.599,2.90661,-0.171517,-0.402748,-0.18533,-0.759596,-1.09896e+06,
851.877,886.306,816.973,2.94417,4.01424,-2.9403,-0.96254,0.111399,-1.32815e+06,
529.485,538.558,305.855,2.7616,6.83063,-3.40717,-3.0869,0.336558,-166728,
637.989,668.334,623.097,3.07196,2.10811,-1.62043,-0.310328,0.177347,-765767,
952.588,975.748,832.938,2.14048,9.03593,-5.00626,-3.53027,0.499405,-1.35735e+06,
542.465,556.367,158.025,1.90533,9.07416,-4.95488,-4.45,-0.330717,-69957.2,
864.247,875.014,673.139,3.0196,9.99098,-5.47395,-4.855,-0.337971,-926686,
758.794,766.262,523.825,2.22447,11.67,-5.35647,-4.9801,1.33342,-468093,
342.329,373.522,234.233,3.60773,4.31751,-1.76784,-1.02988,1.51979,-17758.3,
830.677,851.171,641.3,2.01236,12.0763,-5.74551,-4.60634,1.72449,-718173,
889.506,892.426,873.06,2.72895,1.64228,-0.650965,-0.479011,0.512308,-1.49346e+06,
84.1908,99.6295,28.2455,2.16043,-0.258357,-0.197735,-0.103944,-0.560037,-35486.8,
332.274,363.408,239.133,0.228863,3.32895,-1.59528,-0.879459,0.854208,-62676.4,
541.311,543.636,99.2602,3.09404,9.94782,-4.76253,-4.67918,0.506105,10922.3,
487.651,489.66,273.945,2.80628,6.20265,-2.75438,-2.6895,0.758772,-104174,
547.473,570.657,307.221,0.451851,9.16358,-4.2499,-3.39319,1.5205,-96755.4,
356.963,384.725,197.165,2.49583,4.16666,-2.14373,-1.46323,0.559702,-43877.2,
822.927,823.748,571.873,0.394971,11.6446,-5.83107,-5.78642,0.0270992,-652437,
952.634,977.101,828.737,1.15446,10.3012,-5.20746,-3.64707,1.44671,-1.28606e+06,
75.1383,122.323,57.1455,3.26647,-0.0236882,-0.347254,-0.0393308,-0.410273,-31359.3,
958.747,999.441,879.594,2.60862,7.54954,-5.03803,-2.4045,0.107006,-1.5409e+06,
602.425,608.821,244.941,3.4056,10.6426,-5.26166,-5.00562,0.375362,-97276.6,
678.435,678.837,303.907,0.846035,13.803,-6.09766,-6.07963,1.62575,-86334.7,
273.694,288.375,210.693,2.81258,1.71944,-0.776995,-0.504275,0.43817,-62267,
649.636,662.867,586.627,3.40997,3.32148,-1.86112,-1.28719,0.173175,-677782,
566.148,593.103,383.394,3.81978,8.39864,-3.90027,-2.86756,1.63081,-195291,
817.413,864.147,758.085,3.50291,5.34181,-4.14178,-1.54457,-0.344542,-1.17024e+06,
220.234,236.131,61.5028,2.62821,1.0398,-0.978759,-0.738984,-0.677947,-48591.8,
852.574,886.834,760.873,4.15733,8.5269,-4.41432,-2.44488,1.6677,-1.05693e+06,
669.423,700.13,491.706,2.02161,8.05849,-4.79974,-3.40989,-0.151137,-492696,
767.152,782.227,564.573,0.766504,10.7909,-5.22988,-4.45799,1.10299,-570737,
849.626,887.751,837.11,0.767708,4.15956,-2.53797,-0.348843,1.27275,-1.32448e+06,
373.236,436.008,355.385,2.5101,3.62573,-1.89375,-0.214925,1.51706,-160791,
632.604,655.318,484.206,3.09365,5.98613,-3.70545,-2.73866,-0.457991,-496626,
702.767,703.616,341.09,2.64997,12.9237,-6.2781,-6.23867,0.406931,-208059,
370.461,377.18,318.719,3.72937,1.372,-0.755291,-0.589257,0.0274488,-201502,
707.06,721.736,580.419,3.37767,7.01922,-3.38729,-2.69429,0.937639,-617029,
331.281,353.688,151.945,3.06798,3.10939,-1.93925,-1.43201,-0.261868,-62021.9,
240.299,253.594,148.904,2.71346,2.79984,-0.804805,-0.587801,1.40724,40815.7,
578.561,629.697,556.048,0.538612,4.3274,-2.46404,-0.422103,1.44126,-531159,
67.2589,78.14,31.6989,3.32513,-0.102606,-0.110436,-0.058149,-0.271191,-18421,
933.678,937.341,904.22,0.10707,2.53408,-1.12117,-0.894671,0.518242,-1.60387e+06,
148.417,187.778,118.665,3.84176,0.326178,-0.568647,-0.131307,-0.373776,-50782,
274.661,290.503,157.523,0.216614,1.81935,-1.13246,-0.83656,-0.149672,-58684.2,
894.387,930.697,798.915,4.17292,6.92973,-4.86154,-2.67142,-0.60323,-1.31303e+06,
488.927,493.526,179.22,2.08083,7.76889,-3.56877,-3.41942,0.780702,-16994.3,
769.671,796.664,687.136,2.82785,4.76294,-3.38419,-1.98687,-0.608121,-981113,
132.16,156.176,122.46,3.91077,-0.371942,-0.269669,-0.0408149,-0.682426,-71290.5,
501.961,569.135,497.749,2.21221,3.90702,-2.44746,-0.0695944,1.38997,-411392,
931.386,961.88,828.61,2.35226,8.57864,-4.8971,-2.98903,0.692519,-1.33128e+06,
916.081,947.187,764.65,3.07101,9.87134,-6.12123,-4.20575,-0.455634,-1.19695e+06,
552.7,563.107,354.776,3.08948,7.80252,-3.35179,-2.96799,1.48275,-162002,
350.858,357.751,149.006,0.85334,3.49813,-1.82873,-1.6673,0.00209907,-44278.6,
279.773,286.758,241.117,3.00866,1.52779,-0.463517,-0.332726,0.731543,-72005.2,
705.353,723.713,435.362,4.01791,10.4238,-5.9564,-5.08929,-0.621883,-416714,
541.342,546.084,474.632,0.888612,2.73223,-1.29039,-1.11996,0.321869,-431072,
439.275,453.813,381.182,1.11362,2.15161,-1.21671,-0.787604,0.147295,-281686,
319.773,327.526,247.195,3.36802,1.86766,-0.845833,-0.679981,0.341849,-101523,
219.426,275.017,185.155,2.65672,1.59236,-1.13754,-0.229118,0.225705,-54905.8,
775.315,821.049,745.031,0.972631,4.74186,-3.17365,-0.760824,0.807385,-1.06128e+06,
363.541,366.778,209.017,1.4077,2.83657,-1.54012,-1.46199,-0.165531,-97393.8,
479.268,512.618,443.805,3.90507,3.22085,-1.63418,-0.540923,1.04574,-330642,
426.698,433.308,419,0.620819,1.55416,-0.295441,-0.107574,1.15115,-281460,
627.885,633.146,502.75,3.13351,4.05288,-2.55719,-2.33793,-0.842241,-556484,
111.191,152.295,61.7674,0.857855,0.939394,-0.499184,-0.141255,0.298954,10461.1,
904.264,931.922,718.606,0.478676,12.8896,-6.65726,-4.97881,1.25357,-956929,
666.821,703.324,558.904,0.164321,7.29798,-3.83872,-2.18582,1.27344,-547684,
449.074,451.963,392.296,1.2058,3.37351,-0.875421,-0.789395,1.70869,-204390,
622.907,664.156,619.69,4.01215,1.21993,-1.82062,-0.0660588,-0.666757,-808380,
862.728,883.744,790.446,0.212169,5.19985,-3.1876,-1.97458,0.0376637,-1.24733e+06,
542.636,584.651,471.721,1.25167,3.68322,-2.75396,-1.18866,-0.2594,-460740,
611.526,630.604,520.33,1.72178,5.40378,-2.48887,-1.70568,1.20922,-468309,
230.684,249.214,144.304,1.32833,2.29345,-0.829147,-0.535256,0.929045,14574.8,
735.716,746.198,508.264,1.98853,9.91945,-5.1889,-4.67556,0.0550005,-513336,
909.475,939.968,901.632,0.670663,3.09724,-2.09853,-0.234718,0.763988,-1.57965e+06,
835.268,851.613,605.572,0.398506,13.5664,-6.38013,-5.46888,1.71736,-629508,
878.077,881.117,775.651,2.48388,6.0896,-2.97573,-2.79899,0.31488,-1.18421e+06,
675.247,694.146,568.052,3.08762,5.27402,-3.05764,-2.20231,0.0140724,-644515,
575.468,581.345,400.417,0.626105,5.93245,-3.04758,-2.82289,0.0619919,-316916,
614.125,624.2,169.323,3.73678,11.2353,-6.1708,-5.75846,-0.693996,-99338.4,
506.755,531.135,453.267,3.8693,1.9678,-1.68479,-0.848527,-0.565519,-445125,
678.431,712.101,658.088,4.10554,4.29006,-1.99663,-0.449288,1.84415,-754559,
413.794,449.084,394.003,1.3035,2.69109,-1.27055,-0.264183,1.15636,-240498,
179.489,204.062,143.167,3.61327,0.946234,-0.505149,-0.193659,0.247426,-26020.2,
619.191,655.061,491.918,0.265989,6.06855,-3.84741,-2.3368,-0.115657,-490966,
464.066,499.178,324.905,4.0514,3.88156,-2.93206,-1.8143,-0.864799,-263460,
316.444,328.697,263.188,2.89768,3.08147,-0.771341,-0.510098,1.80003,-29605.4,
217.458,239.817,110.983,3.36221,0.631584,-0.915786,-0.577873,-0.862075,-76803.8,
713.761,759.113,648.617,2.59317,5.45166,-3.67416,-1.46655,0.310943,-822592,
913.234,941.425,878.821,3.72645,3.19529,-2.74706,-1.01906,-0.570839,-1.5792e+06,
387.605,392.362,301.636,1.39147,2.78498,-1.10175,-0.979139,0.704087,-139360,
701.636,714.56,616.882,2.45554,5.70632,-2.45151,-1.84661,1.40821,-675868,
941.771,991.316,874.699,3.93208,6.39859,-5.17857,-2.01327,-0.793249,-1.5782e+06,
367.193,388.678,212.12,2.02151,5.20154,-2.0212,-1.4845,1.69584,12635.7,
538.108,538.257,470.17,0.397748,2.04574,-1.13725,-1.13193,-0.223435,-455642,
581.964,595.465,247.373,1.89135,11.325,-5.11073,-4.58539,1.62893,-23810.3,
667.979,675.274,359.668,3.55401,11.4248,-5.5594,-5.23555,0.62985,-220606,
471.095,475.028,35.4254,3.55798,6.63965,-3.76954,-3.64657,-0.776455,-49497.9,
627.756,656.603,521.085,3.90867,6.4405,-3.2495,-2.02506,1.16594,-472501,
411.348,447.371,357.622,2.1072,2.71198,-1.70503,-0.682687,0.32427,-236163,
636.379,652.6,301.915,0.511472,12.2625,-5.87683,-5.18584,1.19981,-109697,
241.522,253.919,233.117,1.17859,1.55273,-0.268905,-0.0659207,1.21791,-34984.6,
822.575,842.554,788.277,2.07598,2.61083,-2.01243,-0.912953,-0.314556,-1.2618e+06,
206.71,213.24,72.0458,2.10162,1.07594,-0.710927,-0.620309,-0.255299,-25830.9,
448.119,508.222,415.298,3.92549,3.18123,-2.36789,-0.468273,0.345067,-324063,
949.055,966.255,933.207,0.352058,3.42404,-1.58168,-0.492922,1.34943,-1.66009e+06,
711.206,712.038,575.023,1.37706,6.9136,-2.93364,-2.89448,1.08549,-595614,
246.148,298.714,223.368,1.76791,0.990224,-1.1233,-0.176739,-0.309817,-118535,
444.202,466.673,329.275,0.490671,3.75676,-2.14538,-1.46893,0.142457,-208224,
782.765,803.424,500.988,0.306178,12.9499,-7.06048,-5.97745,-0.0880452,-507307,
365.563,381.727,197.399,3.29167,5.46152,-1.96357,-1.56438,1.93357,39078.9,
557.912,574.91,226.409,3.47417,9.21874,-4.93283,-4.29647,-0.0105637,-103161,
632.577,633.01,364.642,3.25546,10.1286,-4.43333,-4.41518,1.28011,-188461,
582.146,602.058,282.78,2.9724,8.90721,-5.05799,-4.27869,-0.42947,-185919,
926.693,929.85,772.472,3.90202,10.0411,-4.5239,-4.33022,1.18693,-1.1216e+06,
695.179,707.29,559.391,1.35221,6.86107,-3.37641,-2.81505,0.66961,-585314,
308.826,309.164,97.7285,2.62202,2.94334,-1.42508,-1.41818,0.100086,-13044.9,
683.408,699.94,448.006,1.68871,9.74006,-5.1569,-4.4011,0.182064,-390402,
563.178,580.321,551.629,0.191893,1.27732,-0.860635,-0.212759,0.203924,-596247,
829.554,864.646,781.228,0.46738,6.3939,-3.25116,-1.28633,1.85641,-1.10829e+06,
708.467,708.792,503.657,3.23614,9.35926,-4.11752,-4.10231,1.13943,-438387,
690.187,698.82,201.822,1.15645,14.6122,-7.59482,-7.19853,-0.1811,-92423.5,
233.169,268.005,99.7781,3.7305,1.6063,-1.31089,-0.733892,-0.438476,-46446.1,
564.474,576.869,561.9,3.78024,1.39583,-0.515448,-0.0479054,0.83248,-581085,
137.347,146.118,117.698,0.586481,0.09761,-0.164983,-0.0828113,-0.150184,-36794.2,
809.382,860.991,780.444,0.63319,4.59032,-3.60927,-0.760227,0.220816,-1.20482e+06,
208.09,226.331,100.923,3.86489,0.675095,-0.80912,-0.547226,-0.681251,-61597.6,
948.953,970.73,794.949,3.2104,9.52238,-5.81963,-4.43796,-0.73521,-1.30838e+06,
178.581,192.802,80.7782,1.77606,1.58112,-0.593703,-0.419165,0.568256,21338.4,
320.839,373.311,320.072,0.308537,1.97735,-1.21188,-0.00811927,0.757357,-159060,
905.936,956.287,844.542,3.91128,6.98036,-4.87474,-1.77586,0.329755,-1.40655e+06,
552.38,600.665,495.716,1.54719,4.32665,-2.82139,-0.981368,0.523888,-459766,
555.757,624.567,548.798,2.10632,4.01185,-2.81119,-0.12702,1.07363,-537386,
587.947,650.95,558.861,3.72574,3.61031,-3.13082,-0.551202,-0.0717135,-628991,
961.374,961.62,709.58,0.264203,15.3094,-6.96813,-6.95247,1.38882,-922961,
672.212,710.212,662.606,3.16965,3.7179,-1.94803,-0.211868,1.55801,-783810,
807.045,830.212,612.536,2.88741,10.8872,-5.81633,-4.5628,0.508113,-719651,
573.103,578.715,370.691,2.44671,7.79249,-3.37041,-3.15678,1.26529,-198253,
342.942,358.196,227.366,1.93083,3.03039,-1.44267,-1.0892,0.498521,-73222.2,
841.734,879.76,741.648,2.79873,8.99511,-4.78213,-2.61873,1.59425,-1.00361e+06,
557.611,569.175,472.604,3.15595,4.29351,-1.8778,-1.44713,0.968583,-388095,
414.844,416.744,394.775,2.47057,-0.0311475,-0.320702,-0.268502,-0.620351,-349236,
585.816,597.961,275.094,2.41201,8.58458,-4.89553,-4.42038,-0.731325,-195611,
569.42,575.547,552.741,4.08267,0.27831,-0.541122,-0.309268,-0.57208,-645666,
858.747,864.819,625.267,2.85036,11.0998,-6.07145,-5.72557,-0.697191,-824108,
478.141,510.207,321.402,3.38503,6.47894,-3.11827,-2.07085,1.28982,-128543,
973.373,977.993,745.815,1.07685,13.96,-6.76256,-6.46465,0.732743,-1.06814e+06,
600.41,610.286,246.522,3.47313,10.6027,-5.34788,-4.95272,0.302105,-103264,
955.954,958.059,794.76,1.5384,9.64705,-4.79644,-4.66333,0.18728,-1.25195e+06,
545.439,559.046,235.206,1.18158,9.50185,-4.49864,-4.00194,1.00127,-50051.4,
478.776,520.321,421.331,2.32654,2.44581,-2.22624,-0.854422,-0.634843,-393458,
636.292,644.158,364.157,0.78431,10.0579,-4.83179,-4.49892,0.727151,-221216,
884.538,924.195,847.16,1.08109,6.29079,-3.44012,-1.06959,1.78108,-1.32758e+06,
262.987,325.173,239.918,2.40633,2.88244,-1.40048,-0.191712,1.29025,-37040.8,
650.306,660.505,387.895,1.79888,10.8746,-4.94372,-4.50189,1.42901,-214447,
328.862,330.631,197.922,0.734849,3.83832,-1.17838,-1.13981,1.52012,13645.5,
694.972,728.093,644.732,2.65618,5.31817,-2.66992,-1.11222,1.53604,-738404,
612.749,613.25,403.107,3.47439,6.6904,-3.53947,-3.51918,-0.368243,-347275,
921.945,934.721,874.299,3.46509,5.55683,-2.19822,-1.41424,1.94437,-1.41113e+06,
684.193,704.942,619.099,0.763915,4.04046,-2.35447,-1.40188,0.284108,-749375,
342.65,385.268,241.162,2.94309,3.71838,-2.00434,-0.979078,0.734956,-71841.2,
520.192,535.214,115.336,3.4935,9.81151,-4.77572,-4.25172,0.784077,20844.4,
750.61,758.447,328.916,0.77977,15.4573,-7.91331,-7.52246,0.0215237,-215069,
507.27,536.957,336.661,1.15103,7.67503,-3.40378,-2.37924,1.89201,-112184,
368.864,370.481,173.255,2.3291,4.02729,-1.79184,-1.75232,0.48314,-30796.6,
556.901,585.017,437.616,3.39648,4.84628,-3.02142,-1.96033,-0.135471,-391213,
368.735,400.025,213.63,2.36878,4.49729,-2.28761,-1.49262,0.717067,-47881.8,
909.497,927.024,842.124,0.699183,4.85191,-3.01387,-1.9501,-0.112057,-1.42513e+06,
552.264,561.236,364.081,1.95618,5.60466,-3.17968,-2.84951,-0.424532,-290801,
114.291,128.838,6.68449,3.31328,-0.0311644,-0.332003,-0.215114,-0.578281,-35084.6,
905.668,920.421,709.244,0.556639,12.9154,-6.13206,-5.24174,1.54157,-912763,
482.58,492.294,118.232,3.06411,8.28249,-3.93029,-3.6173,0.734897,16515.6,
